loc_rowid,pl_name,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,sy_dist,sy_disterr1,sy_disterr2
3898,Kepler-416 d,Transit,2023,3.07644709,0.00001038,-0.00001038,0,0.040700,,,0,1.610,0.230,-0.170,0,3.22000,,,0,0.000000,,,0,583.25,244.51,-153.16,0,1253,,,0,5670.00,114.00,-114.00,0,1.02,0.15,-0.11,0,0.95,0.07,-0.06,0,0.028,,,0,690.8190000,9.0135000,-9.0135000
3899,Kepler-417 b,Transit Timing Variations,2014,12.33100000,,,0,0.100600,,,0,2.310,0.860,-0.170,0,11.00000,9.30000,-7.90000,0,0.000000,,,0,43.62,4.98,-4.37,0,671,,,0,5177.00,78.15,-96.12,0,0.81,,,0,0.90,,,0,-0.411,,,0,973.9890000,45.2865000,-45.2865000
3900,Kepler-417 c,Transit Timing Variations,2014,15.94300000,,,0,0.119400,,,0,2.690,0.190,-0.140,0,7.70000,,,0,0.000000,,,0,30.97,3.54,-3.10,0,616,,,0,5177.00,78.15,-96.12,0,0.81,,,0,0.90,,,0,-0.411,,,0,973.9890000,45.2865000,-45.2865000
3901,Kepler-418 b,Transit,2014,86.67856000,0.00007000,-0.00007000,0,0.377900,,,0,13.450,1.790,-1.790,0,349.61125,,,1,0.200000,0.110000,-0.110000,0,8.88,0.47,-0.44,0,434,,,0,5820.00,100.00,-100.00,0,1.09,0.14,-0.14,0,0.98,0.08,-0.08,0,0.111,,,0,1002.5300000,20.5200000,-19.7180000
3902,Kepler-418 c,Transit,2021,12.21829987,,,0,0.102400,,,0,5.221,,,0,23.70000,,,0,0.000000,,,0,114.59,48.15,-33.11,0,835,,,0,5822.00,105.00,-116.00,0,1.08,0.16,-0.13,0,0.96,0.08,-0.06,0,0.111,,,0,1002.5300000,20.5200000,-19.7180000
3903,Kepler-419 b,Transit,2014,69.75460000,0.00070000,-0.00090000,0,0.370000,0.007000,-0.006000,0,10.800,1.400,-1.300,0,794.50000,95.30000,-95.30000,0,0.833000,0.013000,-0.013000,0,37.42,1.99,-1.87,0,613,,,0,6430.00,79.00,-79.00,0,1.74,0.07,-0.07,0,1.39,0.08,-0.07,0,0.727,0.026,-0.028,0,1011.3600000,25.4100000,-24.2200000
3904,Kepler-419 c,Transit Timing Variations,2014,675.47000000,0.11000000,-0.11000000,0,1.680000,0.030000,-0.030000,0,12.600,,,0,2320.10000,127.10000,-127.10000,0,0.184000,0.002000,-0.002000,0,,,,,,,,,6430.00,79.00,-79.00,0,1.74,0.07,-0.07,0,1.39,0.08,-0.07,0,0.713,0.022,-0.023,0,1011.3600000,25.4100000,-24.2200000
3905,Kepler-42 b,Transit,2011,1.21376720,0.00000460,-0.00000460,0,0.011600,,,0,0.780,0.220,-0.220,0,0.39900,,,0,0.040000,0.200000,-0.040000,0,22.39,2.28,-2.09,0,519,52,-52,0,3068.00,174.00,-174.00,0,0.17,0.04,-0.04,0,0.13,0.05,-0.05,0,-2.620,0.300,-0.300,0,40.0595000,0.0650000,-0.0647000
3906,Kepler-42 c,Transit,2011,0.45328509,0.00000097,-0.00000097,0,0.006000,,,0,0.730,0.200,-0.200,0,0.31500,,,0,0.000000,0.100000,0.000000,0,82.12,8.36,-7.67,0,720,73,-73,0,3068.00,174.00,-174.00,0,0.17,0.04,-0.04,0,0.13,0.05,-0.05,0,-2.620,0.300,-0.300,0,40.0595000,0.0650000,-0.0647000
3907,Kepler-42 d,Transit,2011,1.86516900,0.00001400,-0.00001400,0,0.015400,,,0,0.570,0.180,-0.180,0,0.13000,,,0,0.020000,0.220000,-0.020000,0,12.54,1.28,-1.17,0,450,45,-45,0,3068.00,174.00,-174.00,0,0.17,0.04,-0.04,0,0.13,0.05,-0.05,0,-2.620,0.300,-0.300,0,40.0595000,0.0650000,-0.0647000
3908,Kepler-421 b,Transit,2014,704.19840000,0.00160000,-0.00160000,0,1.219000,0.089000,-0.089000,0,4.160,0.190,-0.160,0,16.10000,,,0,0.041000,0.095000,-0.034000,0,0.23,0.01,-0.01,0,185,9,-5,0,5308.00,50.00,-50.00,0,0.76,0.03,-0.03,0,0.79,0.03,-0.03,0,-0.398,0.061,-0.071,0,348.5580000,2.0390000,-2.0150000
3909,Kepler-422 b,Transit,2014,7.89144830,0.00000050,-0.00000051,0,0.082000,0.011000,-0.010000,0,12.890,1.230,-1.230,0,136.66000,41.32000,-41.32000,0,0.000000,,,0,264.98,5.55,-5.44,0,1028,,,0,5972.00,84.00,-84.00,0,1.24,0.12,-0.12,0,1.15,0.06,-0.06,0,0.240,0.080,-0.100,0,722.7950000,6.6480000,-6.5290000
3910,Kepler-423 b,Transit,2014,2.68432850,0.00000007,-0.00000007,0,0.035850,0.000520,-0.001140,0,13.361,0.583,-0.583,0,189.10100,25.74300,-25.74300,0,0.019000,0.028000,-0.014000,0,649.15,29.11,-27.82,0,1605,120,-120,0,5560.00,80.00,-80.00,0,0.95,0.04,-0.04,0,0.85,0.04,-0.04,0,-0.018,0.067,-0.079,0,758.7530000,12.7600000,-12.7600000
3911,Kepler-424 b,Transit,2014,3.31186440,0.00000039,-0.00000039,0,0.044000,0.005000,-0.004000,0,9.980,0.900,-0.670,0,327.35000,41.32000,-41.32000,0,0.000000,,,0,470.75,16.74,-16.16,0,1116,,,0,5460.00,81.00,-81.00,0,0.94,0.06,-0.06,0,1.01,0.05,-0.05,0,-0.150,0.060,-0.070,0,698.6460000,10.1250000,-9.8440000
3912,Kepler-424 c,Radial Velocity,2014,223.30000000,2.10000000,-2.10000000,0,0.730000,0.080000,-0.070000,0,12.700,,,0,2215.18000,197.05000,-197.05000,0,,,,,,,,,,,,,5460.00,81.00,-81.00,0,0.94,0.06,-0.06,0,1.01,0.05,-0.05,0,-0.150,0.060,-0.070,0,698.6460000,10.1250000,-9.8440000
3913,Kepler-425 b,Transit,2014,3.79701816,0.00000019,-0.00000019,0,0.046400,0.000800,-0.000800,0,10.962,0.247,-0.247,0,79.45000,25.43000,-25.43000,0,0.330000,,,1,229.04,9.68,-9.24,0,1070,15,-15,0,5170.00,70.00,-70.00,0,0.86,0.02,-0.02,0,0.93,0.05,-0.05,0,-0.323,0.031,-0.031,0,646.6470000,10.7805000,-10.7805000
3914,Kepler-426 b,Transit,2014,3.21751883,0.00000019,-0.00000019,0,0.041400,0.001000,-0.001000,0,12.220,0.340,-0.340,0,108.06000,25.43000,-25.43000,0,0.180000,,,1,410.72,18.58,-17.69,0,1300,20,-20,0,5725.00,90.00,-90.00,0,0.92,0.02,-0.02,0,0.91,0.06,-0.06,0,-0.089,0.042,-0.042,0,843.6950000,13.6680000,-13.6680000
3915,Kepler-427 b,Transit,2014,10.29099400,0.00000110,-0.00000110,0,0.091000,0.010000,-0.010000,0,13.790,2.350,-2.350,0,92.17000,28.60000,-28.60000,0,0.570000,,,1,208.72,8.22,-7.90,0,1100,70,-70,0,5800.00,70.00,-70.00,0,1.35,0.20,-0.20,0,0.96,0.06,-0.06,0,0.290,0.130,-0.130,0,1017.8000000,16.4900000,-15.9800000
3916,Kepler-428 b,Transit,2014,3.52563254,0.00000015,-0.00000015,0,0.043300,0.000900,-0.000900,0,12.110,0.340,-0.340,0,403.63000,60.39000,-60.39000,0,0.220000,,,1,195.09,10.85,-10.21,0,1070,25,-25,0,5150.00,100.00,-100.00,0,0.80,0.02,-0.02,0,0.87,0.05,-0.05,0,-0.390,0.050,-0.050,0,686.2840000,15.4310000,-15.4310000
3917,Kepler-43 b,Transit,2011,3.02409490,0.00000060,-0.00000060,0,0.046000,0.002600,-0.002500,0,13.664,0.729,-0.717,0,1026.59090,82.63580,-82.63580,0,0.017000,0.027000,-0.009000,0,1138.12,46.31,-44.15,0,1620,40,-40,0,6041.00,143.00,-143.00,0,1.42,0.07,-0.07,0,1.32,0.09,-0.09,0,0.326,0.043,-0.048,0,1005.8400000,14.1900000,-14.1900000
3918,Kepler-430 b,Transit,2015,35.96800000,,,0,0.224400,,,0,3.250,,,0,10.60000,,,0,0.000000,,,0,40.84,1.86,-1.78,0,667,,,0,5884.00,75.00,-75.00,0,1.49,0.27,-0.23,0,1.17,0.13,-0.10,0,0.312,,,0,917.4770000,16.2275000,-16.2275000
3919,Kepler-430 c,Transit,2015,110.97900000,,,0,0.475700,,,0,1.750,,,0,3.71000,,,0,0.000000,,,0,9.10,0.41,-0.40,0,458,,,0,5884.00,75.00,-75.00,0,1.49,0.27,-0.23,0,1.17,0.13,-0.10,0,0.312,,,0,917.4770000,16.2275000,-16.2275000
3920,Kepler-431 b,Transit,2015,6.80300000,,,0,0.071900,,,0,0.764,,,0,0.37000,,,0,0.000000,,,0,577.54,12.70,-12.43,0,1032,,,0,6004.00,75.00,-75.00,0,1.09,0.19,-0.11,0,1.07,0.06,-0.04,0,0.498,0.017,-0.017,0,486.5460000,4.7660000,-4.6770000
3921,Kepler-431 c,Transit,2015,8.70300000,,,0,0.084700,,,0,0.668,,,0,0.22900,,,0,0.000000,,,0,415.55,9.14,-8.95,0,951,,,0,6004.00,75.00,-75.00,0,1.09,0.19,-0.11,0,1.07,0.06,-0.04,0,0.498,0.017,-0.017,0,486.5460000,4.7660000,-4.6770000
3922,Kepler-431 d,Transit,2015,11.92200000,,,0,0.104500,,,0,1.110,,,0,1.41000,,,0,0.000000,,,0,272.84,6.00,-5.87,0,856,,,0,6004.00,75.00,-75.00,0,1.09,0.19,-0.11,0,1.07,0.06,-0.04,0,0.498,0.017,-0.017,0,486.5460000,4.7660000,-4.6770000
3923,Kepler-432 b,Transit,2015,52.50112900,0.00006700,-0.00005300,0,0.301000,0.016000,-0.011000,0,12.834,0.404,-0.437,0,1719.46030,101.70560,-57.20940,0,0.513400,0.009800,-0.008900,0,97.85,5.01,-4.71,0,812,,,0,4995.00,78.00,-78.00,0,4.06,0.12,-0.08,0,1.32,0.10,-0.07,0,0.926,0.017,-0.018,0,848.0230000,20.1675000,-20.1675000
3924,Kepler-432 c,Radial Velocity,2015,406.20000000,3.90000000,-2.50000000,0,,,,,13.300,,,0,772.32690,69.92260,-76.27920,0,0.498000,0.029000,-0.059000,0,,,,,,,,,4995.00,78.00,-78.00,0,4.06,0.12,-0.08,0,1.32,0.10,-0.07,0,0.926,0.017,-0.018,0,848.0230000,20.1675000,-20.1675000
3925,Kepler-433 b,Transit,2015,5.33408384,0.00000110,-0.00000110,0,0.067900,0.002700,-0.002700,0,16.250,1.790,-1.790,0,896.24000,165.26000,-165.26000,0,0.119000,0.079000,-0.079000,0,1682.66,148.22,-133.03,0,1776,87,-87,0,6360.00,140.00,-140.00,0,2.26,0.25,-0.25,0,1.46,0.17,-0.17,0,0.880,0.110,-0.110,0,1878.3100000,77.9400000,-72.0700000
3926,Kepler-434 b,Transit,2015,12.87470990,0.00000500,-0.00000500,0,0.114300,0.003000,-0.003000,0,12.670,2.910,-2.020,0,908.96000,111.24000,-111.24000,0,0.131000,0.072000,-0.072000,0,158.28,9.74,-9.09,0,1000,45,-45,0,5977.00,95.00,-95.00,0,1.38,0.13,-0.13,0,1.20,0.09,-0.09,0,0.330,0.110,-0.110,0,1222.5400000,32.4300000,-32.4300000
3927,Kepler-435 b,Transit,2015,8.60015360,0.00000180,-0.00000180,0,0.094800,0.001800,-0.001800,0,22.310,2.020,-2.020,0,266.97000,47.67000,-47.67000,0,0.114000,0.077000,-0.077000,0,677.92,37.26,-35.07,0,1729,70,-70,0,6161.00,94.00,-94.00,0,3.21,0.30,-0.30,0,1.54,0.09,-0.09,0,1.129,0.089,-0.089,0,1418.7700000,35.3700000,-35.3700000
3928,Kepler-436 b,Transit,2015,64.00205000,0.00072000,-0.00072000,0,0.339000,0.134000,-0.053000,0,2.730,0.230,-0.240,0,7.90000,,,0,0.190000,0.130000,-0.110000,-1,1.69,0.58,-0.79,0,322,,,0,4651.00,100.00,-100.00,0,0.70,0.03,-0.02,0,0.73,0.03,-0.03,0,-0.701,0.078,-0.058,0,588.8670000,15.6870000,-14.9070000
3929,Kepler-436 c,Transit,2016,16.79713874,0.00008561,-0.00008561,0,0.115800,,,0,2.330,0.190,-0.140,0,6.04000,,,0,0.000000,,,0,14.52,0.93,-0.87,0,503,,,0,4685.00,202.10,-161.22,0,0.71,0.04,-0.04,0,0.75,0.04,-0.04,0,-0.731,,,0,588.8670000,15.6870000,-14.9070000
3930,Kepler-437 b,Transit,2015,66.65062000,0.00033000,-0.00032000,0,0.288000,0.066000,-0.040000,0,2.140,0.220,-0.170,0,5.22000,,,0,0.020000,0.080000,-0.020000,-1,2.15,0.74,-0.88,0,308,,,0,4551.00,100.00,-100.00,0,0.68,0.03,-0.02,0,0.71,0.03,-0.03,0,-0.762,0.080,-0.059,0,304.0000000,8.1240000,-8.8980000
3931,Kepler-438 b,Transit,2015,35.23319000,0.00025000,-0.00029000,0,0.166000,0.051000,-0.042000,0,1.120,0.160,-0.170,0,1.46000,,,0,0.030000,0.100000,-0.030000,-1,1.40,0.67,-0.77,0,288,,,0,3748.00,112.00,-112.00,0,0.52,0.04,-0.06,0,0.54,0.04,-0.06,0,-1.357,0.142,-0.138,0,195.9428717,4.7289453,-4.7289453
3932,Kepler-439 b,Transit,2015,178.13960000,0.00160000,-0.00180000,0,0.563000,0.165000,-0.080000,0,2.240,0.160,-0.450,0,5.65000,,,0,0.030000,0.080000,-0.030000,-1,1.83,0.51,-0.62,0,291,,,0,5431.00,100.00,-100.00,0,0.87,0.08,-0.04,0,0.88,0.04,-0.04,0,-0.236,0.102,-0.063,0,757.0480000,11.4880000,-11.1550000
3933,Kepler-44 b,Transit,2011,3.24672930,0.00000300,-0.00000300,0,0.044600,0.001100,-0.001100,0,12.220,0.780,-0.780,0,317.82000,31.78000,-31.78000,0,0.066000,,,1,1109.22,76.82,-70.75,0,1544,47,-47,0,5800.00,100.00,-100.00,0,1.35,0.08,-0.08,0,1.12,0.08,-0.08,0,0.347,,,0,1188.0000000,32.6450000,-32.6450000
3934,Kepler-440 b,Transit,2015,101.11141000,0.00087000,-0.00068000,0,0.242000,0.066000,-0.041000,0,1.860,0.240,-0.190,0,4.12000,,,0,0.340000,0.120000,-0.190000,-1,1.20,0.46,-0.65,0,229,,,0,4134.00,154.00,-154.00,0,0.56,0.03,-0.05,0,0.57,0.04,-0.05,0,-1.102,0.111,-0.142,0,301.0300000,2.2780000,-2.2780000
3935,Kepler-441 b,Transit,2015,207.24820000,0.00220000,-0.00200000,0,0.640000,0.320000,-0.130000,0,1.640,0.220,-0.240,0,3.33000,,,0,0.100000,0.110000,-0.100000,-1,0.21,0.11,-0.11,0,189,,,0,4340.00,177.00,-177.00,0,0.55,0.04,-0.05,0,0.57,0.05,-0.05,0,-1.051,0.154,-0.150,0,268.0030000,1.8075000,-1.8075000
3936,Kepler-442 b,Transit,2015,112.30530000,0.00240000,-0.00280000,0,0.409000,0.209000,-0.060000,0,1.340,0.110,-0.180,0,2.36000,,,0,0.040000,0.080000,-0.040000,-1,0.66,0.23,-0.41,0,241,,,0,4402.00,100.00,-100.00,0,0.60,0.02,-0.02,0,0.61,0.03,-0.03,0,-0.932,0.081,-0.064,0,365.9650000,2.7630000,-2.7240000
3937,Kepler-443 b,Transit,2015,177.66930000,0.00310000,-0.00300000,0,0.495000,0.186000,-0.075000,0,2.330,0.190,-0.220,0,6.04000,,,0,0.110000,0.150000,-0.110000,-1,0.86,0.29,-0.37,0,233,,,0,4723.00,100.00,-100.00,0,0.71,0.03,-0.02,0,0.74,0.03,-0.03,0,-0.664,0.079,-0.058,0,802.2710000,23.2600000,-22.0070000
3938,Kepler-444 b,Transit,2015,3.60010530,0.00000830,-0.00000800,0,0.041780,0.000790,-0.000790,0,0.403,0.016,-0.014,0,0.03740,,,0,0.160000,0.210000,-0.100000,0,225.74,4.18,-4.14,0,938,,,0,5046.00,74.00,-74.00,0,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,-0.425,0.011,-0.009,0,36.4396000,0.0395000,-0.0394000
3939,Kepler-444 c,Transit,2015,4.54588410,0.00000700,-0.00000710,0,0.048810,0.000930,-0.000930,0,0.497,0.021,-0.017,0,0.07930,,,0,0.310000,0.120000,-0.150000,0,165.73,3.07,-3.04,0,868,,,0,5046.00,74.00,-74.00,0,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,-0.425,0.011,-0.009,0,36.4396000,0.0395000,-0.0394000
3940,Kepler-444 d,Transit,2015,6.18939200,0.00001200,-0.00001200,0,0.060000,0.001100,-0.001100,0,0.530,0.022,-0.019,0,0.20000,0.50000,-0.10000,0,0.180000,0.160000,-0.120000,0,109.64,2.03,-2.01,0,783,,,0,5046.00,74.00,-74.00,0,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,-0.425,0.011,-0.009,0,36.4396000,0.0395000,-0.0394000
3941,Kepler-444 e,Transit,2015,7.74349300,0.00001700,-0.00001600,0,0.069600,0.001300,-0.001300,0,0.546,0.017,-0.015,0,0.10000,0.20000,-0.10000,0,0.100000,0.200000,-0.070000,0,81.34,1.50,-1.49,0,727,,,0,5046.00,74.00,-74.00,0,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,-0.425,0.011,-0.009,0,36.4396000,0.0395000,-0.0394000
3942,Kepler-444 f,Transit,2015,9.74048600,0.00001300,-0.00001300,0,0.081100,0.001500,-0.001500,0,0.741,0.041,-0.040,0,0.33200,,,0,0.290000,0.200000,-0.190000,0,59.91,1.11,-1.10,0,673,,,0,5046.00,74.00,-74.00,0,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,-0.425,0.011,-0.009,0,36.4396000,0.0395000,-0.0394000
3943,Kepler-445 b,Transit,2015,2.98415100,0.00001100,-0.00001100,0,0.021700,,,0,1.580,0.230,-0.230,0,3.12000,,,0,0.000000,,,0,17.66,1.84,-1.68,0,401,,,0,3157.00,60.00,-60.00,0,0.21,0.03,-0.03,0,0.18,0.04,-0.04,0,-2.100,0.102,-0.133,0,127.2010000,0.9950000,-0.9950000
3944,Kepler-445 c,Transit,2015,4.87122900,0.00001100,-0.00001100,0,0.030100,,,0,2.510,0.360,-0.360,0,6.85000,,,0,0.000000,,,0,9.18,0.95,-0.87,0,341,,,0,3157.00,60.00,-60.00,0,0.21,0.03,-0.03,0,0.18,0.04,-0.04,0,-2.100,0.102,-0.133,0,127.2010000,0.9950000,-0.9950000
3945,Kepler-445 d,Transit,2015,8.15275000,0.00040000,-0.00040000,0,0.043900,,,0,1.250,0.190,-0.190,0,2.10000,,,0,0.000000,,,0,4.31,0.45,-0.41,0,305,,,0,3157.00,60.00,-60.00,0,0.21,0.03,-0.03,0,0.18,0.04,-0.04,0,-2.100,0.102,-0.133,0,127.2010000,0.9950000,-0.9950000
3946,Kepler-446 b,Transit,2015,1.56540900,0.00000330,-0.00000330,0,0.018200,,,0,1.500,0.250,-0.250,0,2.86000,,,0,0.000000,,,0,16.21,1.67,-1.53,0,648,,,0,3359.00,60.00,-60.00,0,0.24,0.04,-0.04,0,0.22,0.05,-0.05,0,-2.248,0.096,-0.124,0,96.3390000,0.5141000,-0.5087000
3947,Kepler-446 c,Transit,2015,3.03617900,0.00000550,-0.00000550,0,0.028300,,,0,1.110,0.180,-0.180,0,1.41000,,,0,0.000000,,,0,6.71,0.69,-0.63,0,520,,,0,3359.00,60.00,-60.00,0,0.24,0.04,-0.04,0,0.22,0.05,-0.05,0,-2.248,0.096,-0.124,0,96.3390000,0.5141000,-0.5087000
3948,Kepler-446 d,Transit,2015,5.14892100,0.00002200,-0.00002200,0,0.040300,,,0,1.350,0.220,-0.220,0,2.39000,,,0,0.000000,,,0,3.31,0.34,-0.31,0,436,,,0,3359.00,60.00,-60.00,0,0.24,0.04,-0.04,0,0.22,0.05,-0.05,0,-2.248,0.096,-0.124,0,96.3390000,0.5141000,-0.5087000
3949,Kepler-447 b,Transit,2015,7.79430132,0.00000182,-0.00000182,0,0.076900,0.006200,-0.007900,0,18.490,6.610,-6.280,0,435.41000,152.55000,-146.20000,0,0.123000,0.037000,-0.036000,0,119.04,2.56,-2.52,0,882,,,0,5493.00,62.00,-62.00,0,1.05,0.19,-0.19,0,1.00,0.21,-0.21,0,-0.190,0.014,-0.013,0,268.0410000,1.8480000,-1.8230000
3950,Kepler-448 c,Transit Timing Variations,2017,2500.00000000,2400.00000000,-700.00000000,0,4.200000,2.400000,-0.900000,0,12.000,,,0,6992.26000,2224.81000,-1589.15000,0,0.650000,0.130000,-0.090000,0,,,,,,,,,6466.33,90.48,-47.33,0,1.40,0.07,-0.06,0,1.50,0.10,-0.10,0,0.574,0.008,-0.008,0,399.3980000,4.3960000,-4.3030000
3951,Kepler-449 b,Transit,2015,12.58242000,0.00027000,-0.00027000,0,0.102700,,,0,2.056,0.069,-0.069,0,4.88000,,,0,0.030000,0.280000,-0.030000,0,167.41,24.38,-12.65,0,917,,,0,5649.18,124.08,-124.08,0,1.47,0.03,-0.03,0,1.02,0.03,-0.04,0,0.296,,,0,241.9490000,,
3952,Kepler-449 c,Transit,2015,33.67270000,0.00100000,-0.00100000,0,0.197900,,,0,2.764,0.086,-0.086,0,8.07000,,,0,0.050000,0.240000,-0.050000,0,45.09,6.56,-3.41,0,661,,,0,5649.18,124.08,-124.08,0,1.47,0.03,-0.03,0,1.02,0.03,-0.04,0,0.296,,,0,241.9490000,,
3953,Kepler-45 b,Transit,2011,2.45523900,0.00000400,-0.00000400,0,0.030000,,,0,10.760,1.230,-1.230,0,160.49700,28.60400,-28.60400,0,0.110000,0.100000,-0.090000,0,68.37,1.67,-1.30,0,1000,20,-20,0,3820.00,90.00,-90.00,0,0.55,0.11,-0.11,0,0.59,0.06,-0.06,0,-1.276,0.061,-0.071,0,381.9490000,6.3825000,-6.3825000
3954,Kepler-450 b,Transit,2015,28.45485100,0.00002500,-0.00002500,0,0.199300,,,0,6.140,0.330,-0.330,0,19.40000,11.10000,-6.80000,0,0.020000,0.140000,-0.020000,0,94.33,2.61,-2.54,0,769,,,0,6197.21,130.15,-187.39,0,1.64,0.08,-0.11,0,1.19,0.20,-0.14,0,0.554,0.020,-0.018,0,455.9820000,5.1890000,-5.0740000
3955,Kepler-450 c,Transit,2015,15.41313500,0.00008500,-0.00008500,0,0.132400,,,0,2.620,0.140,-0.140,0,12.50000,3.20000,-2.60000,0,0.020000,0.170000,-0.020000,0,213.73,5.92,-5.76,0,944,,,0,6197.21,130.15,-187.39,0,1.64,0.08,-0.11,0,1.19,0.20,-0.14,0,0.554,0.020,-0.018,0,455.9820000,5.1890000,-5.0740000
3956,Kepler-450 d,Transit,2015,7.51464000,0.00023000,-0.00023000,0,0.082000,,,0,0.837,0.068,-0.068,0,17.60000,9.50000,-6.70000,0,0.140000,0.240000,-0.140000,0,557.21,15.44,-15.03,0,1199,,,0,6197.21,130.15,-187.39,0,1.64,0.08,-0.11,0,1.19,0.20,-0.14,0,0.554,0.020,-0.018,0,455.9820000,5.1890000,-5.0740000
3957,Kepler-451 c,Eclipse Timing Variations,2022,1460.00000000,90.00000000,-90.00000000,0,,,,,13.500,,,0,511.70374,44.49598,-44.49598,0,0.290000,0.070000,-0.070000,0,,,,,,,,,29564.00,,,0,0.20,0.00,0.00,0,0.48,,,0,1.450,,,0,396.3320000,6.3885000,-6.3885000
3958,Kepler-451 d,Eclipse Timing Variations,2022,43.00000000,0.10000000,-0.10000000,0,,,,,13.500,,,0,559.37800,57.20911,-57.20911,0,0.000000,,,0,,,,,,,,,29564.00,,,0,0.20,0.00,0.00,0,0.48,,,0,1.450,,,0,396.3320000,6.3885000,-6.3885000
3959,Kepler-452 b,Transit,2015,384.84300000,0.00700000,-0.01200000,0,1.046000,0.019000,-0.015000,0,1.630,0.230,-0.200,0,3.29000,,,0,0.000000,,,0,1.10,0.29,-0.22,0,265,15,-13,0,5757.00,85.00,-85.00,0,1.11,0.15,-0.09,0,1.04,0.05,-0.05,0,0.084,0.017,-0.017,0,551.7270000,5.2360000,-5.1410000
3960,Kepler-453 b,Transit,2015,240.50300000,0.05300000,-0.05300000,0,0.790300,0.002800,-0.002800,0,6.204,0.039,-0.039,0,16.00000,,,1,0.035900,0.008800,-0.008800,0,,,,,,,,,5527.00,100.00,-100.00,0,0.83,0.01,-0.01,0,0.94,0.01,-0.01,0,-0.221,0.008,-0.008,0,442.8460000,2.7245000,-2.7245000
3961,Kepler-454 b,Transit,2015,10.57375340,0.00000780,-0.00000780,0,0.095280,0.001300,-0.000910,0,2.370,0.130,-0.130,0,5.40000,1.40000,-1.40000,0,0.320000,,,1,117.70,5.60,-5.60,0,916,10,-10,0,5687.00,49.00,-49.00,0,1.07,0.01,-0.01,0,1.03,0.04,-0.03,0,0.053,0.014,-0.017,0,230.8690000,1.3160000,-1.3010000
3962,Kepler-454 c,Radial Velocity,2015,524.19000000,0.20000000,-0.20000000,0,1.287000,0.017000,-0.017000,0,12.900,,,0,1433.40612,38.13941,-38.13941,0,0.005300,,,1,,,,,,,,,5687.00,49.00,-49.00,0,1.07,0.01,-0.01,0,1.03,0.04,-0.03,0,0.032,0.004,-0.004,0,230.8690000,1.3160000,-1.3010000
3963,Kepler-454 d,Radial Velocity,2023,4073.00000000,399.00000000,-186.00000000,0,5.100000,0.340000,-0.190000,0,13.300,,,0,734.18362,85.81367,-50.85255,0,0.089000,0.036000,-0.027000,0,,,,,,,,,5687.00,49.00,-49.00,0,1.07,0.01,-0.01,0,1.03,0.04,-0.03,0,0.032,0.004,-0.004,0,230.8690000,1.3160000,-1.3010000
3964,Kepler-457 d,Transit,2021,10.69060040,,,0,0.099600,,,0,2.985,,,0,9.19000,,,0,0.000000,,,0,244.47,214.97,-98.88,0,1008,,,0,6474.00,159.00,-250.00,0,1.24,0.38,-0.21,0,1.15,0.19,-0.16,0,0.299,,,0,1072.3000000,22.0250000,-22.0250000
3965,Kepler-458 c,Transit,2016,20.74028413,0.00003350,-0.00003350,0,0.154000,,,0,4.200,0.630,-0.400,0,16.40000,,,0,0.000000,,,0,279.79,17.19,-16.01,0,798,,,0,6117.21,28.31,-28.31,0,2.22,,,0,1.15,,,0,0.792,,,0,1594.7400000,44.3350000,-44.3350000
3966,Kepler-46 b,Transit,2012,33.60134000,0.00021000,-0.00020000,0,0.196800,0.002900,-0.002800,0,9.057,0.471,-0.482,0,1907.00000,,,1,0.010000,0.010000,-0.010000,0,10.90,0.56,-0.53,0,543,16,-16,0,5155.00,105.00,-105.00,0,0.94,0.04,-0.04,0,0.90,0.04,-0.04,0,-0.255,0.057,-0.058,0,777.0600000,17.2090000,-16.4930000
3967,Kepler-46 c,Transit Timing Variations,2012,57.01100000,0.05100000,-0.06100000,0,0.279900,0.004100,-0.004000,0,13.500,,,0,119.49900,6.67400,-6.03900,0,0.014600,0.003400,-0.003600,0,,,,,455,14,-13,0,5155.00,105.00,-105.00,0,0.94,0.04,-0.04,0,0.90,0.04,-0.04,0,-0.255,0.057,-0.058,0,777.0600000,17.2090000,-16.4930000
